parcl_property_id,address,city,county_name,BG_ID,latitude,longitude,property_type,bedrooms,bathrooms,square_footage,year_built
81843024,398 CREPE MYRTLE ST,Mount Airy Town,Habersham,131370004001,34.51806,-83.506036,Single family,3.0,2.0,1726.0,1969.0
167386708,2183 PEA RIDGE RD,,Habersham,131370006031,34.512483,-83.633503,Single family,3.0,2.0,1563.0,1940.0
138302790,314 ONE HILL OF HAB,,Habersham,131370002034,34.641094,-83.511072,Single family,3.0,2.0,1560.0,1991.0
81697374,180 DIXON RD,,Habersham,131370002012,34.593481,-83.618178,Single family,7.0,4.0,6018.0,1986.0
77462430,137 J D NORTON RD,,Habersham,131370006012,34.477573,-83.615763,Single family,3.0,2.0,1288.0,1985.0
104605761,382 GLADE RD,,Habersham,131370001001,34.611635,-83.441665,Single family,3.0,2.0,2068.0,1987.0
76340086,249 MCCARTAN TRL,,Habersham,131370002034,34.643131,-83.518173,Single family,3.0,2.0,1760.0,1991.0
74369819,3732 LEVEL GROVE RD,,Habersham,131370006032,34.51208,-83.583732,Single family,3.0,3.0,2464.0,1973.0
65813332,680 NORTHRIDGE DR,,Habersham,131370005021,34.57164,-83.504534,Single family,3.0,2.0,1925.0,1995.0
82965057,250 ALDER ST,Demorest City,Habersham,131370005022,34.575636,-83.54055,Single family,2.0,2.0,840.0,2020.0
79037036,475 THORNWOOD CIR,,Habersham,131370004001,34.53572,-83.495162,Single family,3.0,3.0,2170.0,1996.0
73663064,1219 TOM BORN RD,,Habersham,131370001003,34.672599,-83.428453,Single family,3.0,2.0,1200.0,1967.0
69910026,500 FISHERMAN CV,,Habersham,131370001003,34.615918,-83.415809,Single family,2.0,1.0,1108.0,1983.0
96434945,1737 TALMADGE DR,,Habersham,131370001003,34.613359,-83.41805,Single family,3.0,2.0,1248.0,1953.0
93807467,812 CHOPPED OAK CHURCH RD,,Habersham,131370001003,34.623543,-83.418285,Single family,2.0,1.0,896.0,1994.0
455700267,198 JIM THOMAS RD,,Habersham,131370002012,34.602459,-83.596571,Single family,4.0,3.0,1852.0,2024.0
95871519,227 WILD IRIS LN,,Habersham,131370002033,34.689606,-83.501519,Single family,3.0,2.0,1900.0,1992.0
81431661,217 BRIDGEWATER DR,,Habersham,131370004004,34.548943,-83.464272,Single family,3.0,2.0,1957.0,2003.0
65336449,126 CARRIAGE LN,Clarkesville City,Habersham,131370003002,34.605923,-83.514758,Single family,2.0,2.0,1297.0,1996.0
77027988,3273 PEA RIDGE RD,,Habersham,131370006031,34.524882,-83.622432,Single family,3.0,3.0,2558.0,1995.0
93738925,211 WATERS WAY TRL,,Habersham,131370002034,34.67732,-83.52224,Single family,3.0,2.0,2400.0,1908.0
133069596,262 SAVAGE RD,,Habersham,131370004004,34.575689,-83.451631,Single family,3.0,2.0,1540.0,1979.0
137820433,700 BARRON DR,,Habersham,131370003002,34.615228,-83.509991,Single family,3.0,2.0,2122.0,1966.0
66179483,290 TIMBERLINE DR,,Habersham,131370005022,34.555381,-83.56967,Single family,3.0,2.0,1918.0,1988.0
156942298,735 HEYDEN RIDGE DR,,Habersham,131370002032,34.677328,-83.573497,Single family,4.0,4.0,3219.0,2006.0
110023085,119 ROCKWIND WAY,,Habersham,131370005023,34.553395,-83.553763,Single family,3.0,2.0,1544.0,2003.0
66867751,223 WILLOW WISP HL,,Habersham,131370002012,34.607025,-83.62959,Single family,2.0,2.0,900.0,2000.0
71792999,202 LAUREL AVE,Demorest City,Habersham,131370005023,34.559707,-83.546239,Single family,3.0,2.0,1250.0,1989.0
82329743,335 CEDAR AVE,Demorest City,Habersham,131370005022,34.567316,-83.548253,Single family,4.0,2.0,1794.0,
177637456,1821 HIGHWAY 197 N,,Habersham,131370002034,34.642301,-83.530354,Single family,2.0,1.0,1218.0,1940.0
97839871,3981 PIEDMONT MOUNTAIN RD,,Habersham,131370002032,34.711369,-83.60781,Single family,4.0,3.0,2246.0,1947.0
82790321,232 COOK ST,Alto Town,Habersham,131370006011,34.46985,-83.578653,Single family,3.0,3.0,1638.0,1998.0
87985683,250 BRIERWOOD DR,,Habersham,131370001003,34.652985,-83.427913,Single family,5.0,3.5,2228.0,1992.0
170943930,291 LAUREL PLACE DR,,Habersham,131370006031,34.509116,-83.599857,Single family,5.0,7.0,2954.0,2003.0
67830929,2084 CRANE MILL RD,,Habersham,131370006013,34.466621,-83.623011,Single family,3.0,1.0,1200.0,1981.0
139220587,7392 CAMP CREEK RD,,Habersham,131370004004,34.59037,-83.442066,Single family,2.0,1.0,1579.0,1955.0
68044631,457 RIDGEWAY CIR,,Habersham,131370005011,34.533367,-83.518653,Single family,4.0,2.0,2203.0,1975.0
97903222,334 WADE ST,Alto Town,Habersham,131370006011,34.469151,-83.578825,Single family,3.0,2.0,1248.0,1999.0
88721395,368 HIGHLAND AVE,Cornelia City,Habersham,131370006043,34.50297,-83.520894,Single family,3.0,2.0,1543.0,1961.0
78449891,214 N LAUREL DR,Clarkesville City,Habersham,131370003002,34.60959,-83.519787,Single family,3.0,1.0,1205.0,1952.0
167756037,459 GASTLEY RD,,Habersham,131370002041,34.62237,-83.534245,Single family,3.0,3.0,2388.0,1987.0
73126093,166 IRON ORE RD,,Habersham,131370005011,34.546295,-83.534087,Single family,3.0,1.0,1410.0,1965.0
98513016,673 LAKESIDE CIR,,Habersham,131370004001,34.532882,-83.502644,Single family,4.0,2.0,2136.0,1988.0
68930132,120 LAUREL LN,,Habersham,131370005021,34.591109,-83.525562,Single family,3.0,2.0,1828.0,1978.0
88447868,255 HILLANDALE ST,,Habersham,131370005012,34.525532,-83.51907,Single family,4.0,3.0,2134.0,1974.0
70188626,153 SPRUCE LN,,Habersham,131370006031,34.502177,-83.648184,Single family,4.0,2.0,1779.0,1982.0
91780563,187 TWIN RIVER ORCHARD RD,,Habersham,131370002011,34.570648,-83.613032,Single family,3.0,2.0,2336.0,1977.0
71838307,700 CANYON POINT DR,,Habersham,131370006032,34.563212,-83.587943,Single family,3.0,2.0,2016.0,1982.0
153256035,167 SLAYTON ST,Cornelia City,Habersham,131370006044,34.510354,-83.536497,Single family,2.0,1.0,824.0,1940.0
77089638,167 GOLF COURSE RD,,Habersham,131370005021,34.564768,-83.526606,Single family,3.0,2.0,1456.0,1984.0
71522281,645 THORNWOOD CIR,,Habersham,131370004001,34.534619,-83.491596,Single family,3.0,3.0,1648.0,1994.0
454069888,145 MAGNOLIA VILLAS DR BSMT,Cornelia City,Habersham,131370006041,34.504944,-83.556564,Single family,1.0,1.0,3207.0,2023.0
126249561,170 HERRING MILL RD,,Habersham,131370006013,34.462393,-83.625718,Single family,2.0,1.0,864.0,1994.0
75157934,310 WINDROSE MEADOW LN,,Habersham,131370003001,34.591502,-83.511534,Single family,4.0,4.5,3826.0,1996.0
123447927,259 PEACE DOLLAR DR,Raoul CDP,Habersham,131370006011,34.455081,-83.593708,Single family,1.0,1.0,957.0,
67734035,178 BLACKBURN ST,Cornelia City,Habersham,131370006041,34.518932,-83.53909,Single family,3.0,2.0,1828.0,1979.0
78514532,529 HIGHLAND POINTE DR,Baldwin City,Habersham,131370006012,34.488762,-83.58673,Single family,3.0,2.0,1323.0,2017.0
151500823,208 MARTIN LUTHER KING JR DR,Cornelia City,Habersham,131370005012,34.514597,-83.525317,Single family,3.0,1.0,1960.0,1907.0
127352016,219 MALLARD POND CIR,Baldwin City,Habersham,131370006011,34.489681,-83.567775,Single family,3.0,2.0,1462.0,2004.0
100547968,324 LONG ST,Demorest City,Habersham,131370005023,34.561451,-83.531735,Single family,3.0,2.0,1520.0,1978.0
115031197,662 SOQUE RIDGE CIR,,Habersham,131370002011,34.58445,-83.575595,Single family,3.0,2.0,1327.0,2003.0
91000636,179 HUNTINGTON MANOR CT,,Habersham,131370005023,34.531871,-83.559075,Single family,4.0,3.5,2218.0,2019.0
123451916,179 LEGACY DR,Demorest City,Habersham,131370005023,34.55466,-83.542343,Single family,3.0,4.0,1482.0,2007.0
77604301,425 GASTLEY RD,,Habersham,131370002041,34.622162,-83.533035,Single family,2.0,2.0,1160.0,1981.0
77791682,511 CHENOCETAH DR,Cornelia City,Habersham,131370004002,34.507946,-83.514684,Single family,3.0,2.0,1634.0,1961.0
68242549,115 HOPES CIR,,Habersham,131370006032,34.551042,-83.575558,Single family,4.0,2.0,2083.0,2005.0
118986015,989 KENNEDY MOUNTAIN RD,,Habersham,131370002031,34.78113,-83.613582,Single family,2.0,3.0,1232.0,2018.0
160436029,3854 PEA RIDGE RD,,Habersham,131370006031,34.52664,-83.611975,Single family,5.0,2.0,3119.0,1907.0
180206157,880 HOYT ST,Cornelia City,Habersham,131370006044,34.519203,-83.537965,Single family,2.0,1.0,856.0,1947.0
113182899,3234 ALTO MUD CREEK RD,,Habersham,131370006012,34.491304,-83.605606,Single family,3.0,2.0,2184.0,1987.0
87273659,125 ROSELYN CT,,Habersham,131370002041,34.635845,-83.580695,Single family,2.0,1.0,896.0,1994.0
65096067,253 CHASE OAKS DR,,Habersham,131370005011,34.541042,-83.529231,Single family,4.0,3.0,2024.0,1988.0
148842650,1954 DEMOREST MOUNT AIRY HWY,,Habersham,131370005021,34.549497,-83.513028,Single family,5.0,3.0,4240.0,1976.0
92481695,222 GALLOWAY ST,Cornelia City,Habersham,131370006044,34.513099,-83.534669,Single family,2.0,1.0,1548.0,1947.0
92134712,283 YONAH ST,Cornelia City,Habersham,131370006043,34.50475,-83.524648,Single family,3.0,2.0,1780.0,1911.0
70879209,323 WOOD ST,Cornelia City,Habersham,131370006041,34.517983,-83.538502,Single family,2.0,1.0,1286.0,1950.0
111260178,121 TWIN BRANCH CT,,Habersham,131370005021,34.56744,-83.497612,Single family,3.0,2.0,1344.0,2003.0
100205035,2640 BEN T HUIET HWY,,Habersham,131370002032,34.699238,-83.629789,Single family,3.0,3.0,1612.0,1993.0
121952864,1289 HOLLYWOOD HWY,,Habersham,131370003002,34.626078,-83.494791,Single family,4.0,3.0,2316.0,1977.0
130600597,2899 RIVERBEND RD,,Habersham,131370002012,34.612335,-83.629299,Single family,3.0,4.0,1980.0,1991.0
109462569,500 SEA VIEW LN,,Habersham,131370006031,34.52572,-83.621182,Single family,3.0,2.0,1176.0,1973.0
68410224,570 WHISPERING DL,,Habersham,131370001002,34.717936,-83.455375,Single family,3.0,3.0,1296.0,1993.0
76707002,504 MOUNTAIN VIS,,Habersham,131370001001,34.646512,-83.47372,Single family,3.0,4.0,3310.0,2012.0
75478119,134 JENNY LN,,Habersham,131370006012,34.499716,-83.599628,Single family,4.0,3.0,3600.0,1991.0
143182427,412 HOLLY CIR,,Habersham,131370001001,34.610253,-83.442499,Single family,3.0,3.0,1408.0,1998.0
167802243,218 HOPES CIR,,Habersham,131370006032,34.549639,-83.575627,Single family,3.0,2.0,1890.0,2005.0
156176620,300 MANDYS COVE DR,,Habersham,131370002012,34.617731,-83.635552,Single family,2.0,2.0,1225.0,1998.0
66158927,369 BLUE RIDGE ST,Raoul CDP,Habersham,131370006014,34.44371,-83.613334,Single family,1.0,0.0,1568.0,1967.0
96740222,718 CHIMNEY RISE RD,,Habersham,131370001001,34.599012,-83.42155,Single family,3.0,2.0,1512.0,1989.0
81363358,625 KINNEY MILL RD,,Habersham,131370003001,34.588638,-83.468879,Single family,3.0,2.0,1550.0,1984.0
111213555,5590 CAMP CREEK RD,,Habersham,131370004004,34.57065,-83.459086,Single family,3.0,3.0,2153.0,2009.0
94167928,175 LOVE JOY LN,,Habersham,131370001001,34.647473,-83.455287,Single family,2.0,2.0,1104.0,1985.0
68998731,125 SELAH LN,,Habersham,131370006032,34.543772,-83.605494,Single family,3.0,2.0,1372.0,2002.0
76414150,1101 DOUBLE SPRINGS RD,,Habersham,131370005022,34.570162,-83.562723,Single family,3.0,1.0,1496.0,1923.0
68856074,15025 HIGHWAY 197 N,,Habersham,131370002031,34.783054,-83.580959,Single family,3.0,1.0,1620.0,1947.0
96545750,1021 ALEC MOUNTAIN RD,,Habersham,131370002034,34.635064,-83.544002,Single family,3.0,1.0,1834.0,1950.0
94300593,390 CROSS CREEK RD,Demorest City,Habersham,131370005022,34.558399,-83.554106,Single family,3.0,3.0,1676.0,1999.0
135387236,158 HEARTLAND MDWS,,Habersham,131370004004,34.559636,-83.459114,Single family,3.0,2.0,1719.0,2021.0
80361575,718 NORTHRIDGE DR,,Habersham,131370005021,34.572297,-83.501446,Single family,4.0,5.0,2489.0,1996.0
174934728,925 RUDESEAL RD,,Habersham,131370003001,34.578539,-83.473521,Single family,3.0,2.0,1378.0,2019.0
98599437,838 HOYT ST,Cornelia City,Habersham,131370006044,34.518784,-83.537645,Single family,2.0,1.0,901.0,1940.0
82290523,370 SOQUE RIDGE CIR,,Habersham,131370002011,34.585527,-83.580489,Single family,2.0,2.0,1828.0,2013.0
99985215,471 WAYSIDE ST S,Cornelia City,Habersham,131370006043,34.505592,-83.533704,Single family,2.0,2.0,1275.0,1955.0
182732938,767 IVY HILLS CIR,Mount Airy Town,Habersham,131370004003,34.534742,-83.47057,Single family,3.0,2.0,1609.0,2008.0
87385824,424 LAKEVIEW HEIGHTS CIR,,Habersham,131370004001,34.531042,-83.510226,Single family,3.0,2.0,1744.0,1967.0
174603500,226 HEARTLAND DR,,Habersham,131370002011,34.60122,-83.589684,Single family,3.0,2.0,1804.0,1976.0
76297757,301 FOSTER ST,Cornelia City,Habersham,131370006041,34.514924,-83.539597,Single family,3.0,2.0,1458.0,1970.0
85821689,233 CIRCLE DR,Cornelia City,Habersham,131370005011,34.521062,-83.530846,Single family,2.0,1.0,1152.0,1972.0
85917319,1025 FAIRVIEW SCHOOL RD,,Habersham,131370002012,34.599368,-83.615504,Single family,3.0,2.0,1748.0,1937.0
91485526,120 WELLS ST,Baldwin City,Habersham,131370006043,34.492066,-83.537404,Single family,2.0,2.0,1550.0,1932.0
74816929,1684 ROCKFORD CREEK RD,,Habersham,131370001001,34.64233,-83.45309,Single family,2.0,1.0,1960.0,1978.0
86884101,149 GRAND AVE,Cornelia City,Habersham,131370004002,34.510815,-83.520135,Single family,2.0,3.0,3055.0,1917.0
93568520,221 CASCADE FLS,Mount Airy Town,Habersham,131370004002,34.511139,-83.50589,Single family,2.0,1.0,720.0,1946.0
78451423,102 RIVER TRL,,Habersham,131370002012,34.579694,-83.635353,Single family,3.0,3.0,1770.0,2001.0
83357083,476 LONG ST,Demorest City,Habersham,131370005023,34.560532,-83.534396,Single family,3.0,2.0,1621.0,1972.0
172408426,437 KENNEDY MOUNTAIN RD,,Habersham,131370002031,34.774864,-83.617537,Single family,2.0,1.0,1118.0,1987.0
94569314,304 MYRL ST,Cornelia City,Habersham,131370005012,34.524758,-83.524688,Single family,3.0,2.0,1960.0,1971.0
94318857,108 SHADOW WALK DR,,Habersham,131370001001,34.5854,-83.419415,Single family,3.0,2.0,1212.0,2005.0
83615520,916 HILTON ENGLISH RD,,Habersham,131370002012,34.587102,-83.630966,Single family,3.0,3.0,3824.0,1985.0
74106474,280 CAMP CREEK CIR,,Habersham,131370005011,34.544548,-83.525942,Single family,3.0,2.0,1032.0,1980.0
155237548,350 ANGEL DR,,Habersham,131370002034,34.666291,-83.55702,Single family,3.0,2.0,1408.0,2000.0
83732896,525 ROBERTS CREEK LN,,Habersham,131370002033,34.685718,-83.471354,Single family,3.0,2.0,1500.0,1984.0
90850885,5335 DUNCAN BRIDGE RD,,Habersham,131370006031,34.535103,-83.62309,Single family,4.0,2.0,2713.0,1992.0
72795920,1005 HIGH MEADOW LKS,,Habersham,131370002032,34.701227,-83.539284,Single family,4.0,4.0,3484.0,2000.0
111618313,134 HOPES CIR,,Habersham,131370006032,34.551615,-83.576262,Single family,3.0,2.0,1926.0,2006.0
97301476,885 W GLADE CREEK RD,,Habersham,131370001001,34.640933,-83.490299,Single family,3.0,3.0,5919.0,2017.0
153481386,159 SHENANDOAH LN,,Habersham,131370006013,34.477798,-83.627622,Single family,3.0,2.0,1532.0,1996.0
76065823,241 LOVELL RD,,Habersham,131370002034,34.63429,-83.529528,Single family,3.0,1.0,1080.0,1950.0
81075352,307 LAND O GOSHEN,,Habersham,131370002031,34.763459,-83.601508,Single family,3.0,4.0,2300.0,1988.0
83485036,400 WHISPERING DL,,Habersham,131370001002,34.720675,-83.453818,Single family,2.0,2.0,1550.0,1993.0
83113183,588 THORNWOOD CIR,,Habersham,131370004001,34.535222,-83.492925,Single family,4.0,3.0,2921.0,1992.0
89922907,13724 HIGHWAY 197 N,,Habersham,131370002032,34.768989,-83.58658,Single family,1.0,2.0,4104.0,2006.0
79753965,121 CAINBRIDGE MDWS,,Habersham,131370002012,34.592877,-83.616133,Single family,3.0,2.0,1408.0,2006.0
71160173,145 SUMMIT ST,Cornelia City,Habersham,131370004002,34.509256,-83.517409,Single family,3.0,2.0,1716.0,1963.0
95310983,600 ENCHANTED HILLS DR,,Habersham,131370003001,34.607902,-83.489379,Single family,3.0,2.0,1680.0,1990.0
66796558,319 HICKORY AVE,Demorest City,Habersham,131370005023,34.559746,-83.545399,Single family,2.0,2.0,1232.0,1988.0
79072148,135 WALKER LN,Clarkesville City,Habersham,131370003003,34.602015,-83.529272,Single family,2.0,1.0,1120.0,1996.0
65113030,479 KINGS BRIDGE WAY RD,,Habersham,131370002034,34.685392,-83.517623,Single family,2.0,1.0,960.0,1985.0
65416980,2194 DICKS HILL PKWY,,Habersham,131370004002,34.527602,-83.485173,Single family,3.0,2.0,1040.0,1950.0
66116086,1131 CHASE RD,,Habersham,131370005012,34.526689,-83.516171,Single family,2.0,1.0,1076.0,1947.0
131161800,5706 HIGHWAY 197 S,,Habersham,131370003001,34.599672,-83.513368,Single family,4.0,2.0,1344.0,1956.0
87036316,255 GRANT ST,Clarkesville City,Habersham,131370003002,34.617672,-83.52565,Single family,1.0,2.0,1676.0,1947.0
157182389,198 STERLING HILLS DR,,Habersham,131370002012,34.623242,-83.608797,Single family,3.0,2.0,2248.0,2003.0
80421290,400 HEARTWOOD WAY,Baldwin City,Habersham,131370006011,34.484118,-83.565471,Single family,3.0,2.0,1570.0,1996.0
97751628,319 WHEELER CIR,Alto Town,Habersham,131370006011,34.471443,-83.57347,Single family,2.0,1.0,928.0,1948.0
89246310,356 WINDY RIDGE DR,,Habersham,131370005021,34.576144,-83.518746,Single family,3.0,3.0,2489.0,1986.0
80751138,1797 ROCKFORD CREEK RD,,Habersham,131370001001,34.641322,-83.458518,Single family,2.0,2.0,1268.0,1947.0
129033034,169 WINDY RIDGE DR,,Habersham,131370005021,34.578439,-83.517507,Single family,5.0,6.0,3543.0,2007.0
87302993,311 GEORGIAN TER,,Habersham,131370006031,34.470439,-83.642036,Single family,2.0,2.0,1333.0,2008.0
77540380,379 JOHN TENCH RD,,Habersham,131370006032,34.551896,-83.59054,Single family,2.0,1.0,768.0,1980.0
93520365,1260 BILL RAMSEY RD,,Habersham,131370002041,34.626057,-83.546729,Single family,2.0,1.5,1440.0,1978.0
99350805,218 WINDROSE MEADOW LN,,Habersham,131370003001,34.59409,-83.513078,Single family,3.0,4.0,2275.0,1996.0
130394150,2120 DOUBLE BRIDGE RD,,Habersham,131370003001,34.589755,-83.521513,Single family,2.0,2.0,926.0,1978.0
91393118,250 CHRISTY WAY,,Habersham,131370005022,34.551423,-83.562475,Single family,3.0,3.0,1408.0,1995.0
75023588,722 CHURCH SAWMILL RD,,Habersham,131370005021,34.582949,-83.526912,Single family,3.0,1.0,1826.0,1940.0
89969569,975 HILLS MILL RD,,Habersham,131370006032,34.53593,-83.575291,Single family,3.0,2.0,1344.0,1979.0
86306909,120 NICKEL CREEK DR,,Habersham,131370004004,34.549321,-83.474822,Single family,3.0,2.0,1539.0,2002.0
155487693,938 BAKER BRANCH RD,,Habersham,131370002031,34.811419,-83.628707,Single family,3.0,1.0,1100.0,1962.0
82137280,259 RAILROAD AVE,Clarkesville City,Habersham,131370003001,34.599219,-83.520611,Single family,2.0,1.0,880.0,1937.0
69475935,747 WAYSIDE ST NW,Cornelia City,Habersham,131370006044,34.516759,-83.535354,Single family,2.0,0.0,1203.0,1939.0
162678155,202 W WILLIAMS ST,Cornelia City,Habersham,131370006042,34.508935,-83.539731,Single family,3.0,2.0,1239.0,1937.0
136250639,700 SILLYCOOK TRL,,Habersham,131370002032,34.727945,-83.57497,Single family,2.0,3.0,1502.0,1996.0
170667240,117 CHASE WOODS DR,,Habersham,131370005011,34.53962,-83.525022,Single family,3.0,2.0,2179.0,1997.0
159015630,2249 HOLLYWOOD CHURCH RD,,Habersham,131370002033,34.665983,-83.475304,Single family,2.0,3.0,2558.0,1983.0
127570980,105 SAWBRIAR CIR,,Habersham,131370003003,34.584281,-83.545396,Single family,3.0,2.0,1644.0,1991.0
107580292,1423 WASHINGTON ST,Clarkesville City,Habersham,131370003003,34.614969,-83.526957,Single family,4.0,0.0,,1947.0
107579758,176 MAINE ST,Demorest City,Habersham,131370005023,34.564949,-83.532656,Single family,2.0,1.0,1433.0,1946.0
134347606,263 MALLARD POND CIR,Baldwin City,Habersham,131370006011,34.488594,-83.567006,Single family,5.0,3.0,1585.0,2005.0
83191395,350 LAND O GOSHEN,,Habersham,131370002031,34.762848,-83.599948,Single family,3.0,2.0,1972.0,1986.0
86174336,4066 DUNCAN BRIDGE RD,,Habersham,131370006032,34.524457,-83.603193,Single family,2.0,2.0,2718.0,1964.0
73304657,511 FERNBANK DR,,Habersham,131370006032,34.511954,-83.574194,Single family,6.0,6.0,4410.0,1991.0
133900171,153 YOUNG DR,,Habersham,131370003002,34.615268,-83.509312,Single family,2.0,1.0,1848.0,2002.0
433509714,215 WATERFORD CIR,,Habersham,131370006031,34.497211,-83.619166,Single family,4.0,3.0,2012.0,2021.0
157365207,2009 COOL SPRINGS RD,,Habersham,131370002012,34.627925,-83.616535,Single family,3.0,2.0,1610.0,1997.0
197873294,121 WATERFALL RD,,Habersham,131370002031,34.778683,-83.632454,Single family,3.0,2.0,1000.0,2021.0
79392852,2132 ROCK RD,,Habersham,131370001001,34.604561,-83.411031,Single family,3.0,2.0,1242.0,1952.0
71351768,585 AYERSVILLE RD,,Habersham,131370004004,34.572337,-83.434543,Single family,3.0,3.0,2666.0,2004.0
106680165,2607 ROCKFORD CREEK RD,,Habersham,131370001001,34.646712,-83.469701,Single family,4.0,3.0,2054.0,1982.0
127901302,265 WOODCREST DR,,Habersham,131370002041,34.619923,-83.564737,Single family,3.0,3.0,1752.0,2006.0
117837816,10185 HIGHWAY 197 N,,Habersham,131370002032,34.729383,-83.59377,Single family,3.0,2.0,1760.0,1962.0
70393207,145 HIDDEN MEADOWS LN,,Habersham,131370004004,34.588374,-83.45646,Single family,3.0,2.0,1964.0,2013.0
94746673,388 SANDERS ST,,Habersham,131370001001,34.653774,-83.446727,Single family,3.0,2.0,1700.0,1973.0
70292598,480 IVY HILLS CIR,Mount Airy Town,Habersham,131370004003,34.534596,-83.475739,Single family,3.0,2.0,1266.0,2007.0
